"Time","mean"
2023-04-01 00:00:00,0
2023-04-01 00:20:00,0
2023-04-01 00:40:00,0
2023-04-01 01:00:00,0
2023-04-01 01:20:00,0
2023-04-01 01:40:00,0
2023-04-01 02:00:00,0
2023-04-01 02:20:00,0
2023-04-01 02:40:00,0
2023-04-01 03:00:00,0
2023-04-01 03:20:00,0
2023-04-01 03:40:00,0
2023-04-01 04:00:00,0
2023-04-01 04:20:00,0
2023-04-01 04:40:00,0
2023-04-01 05:00:00,0
2023-04-01 05:20:00,0
2023-04-01 05:40:00,0
2023-04-01 06:00:00,0
2023-04-01 06:20:00,0
2023-04-01 06:40:00,0
2023-04-01 07:00:00,0
2023-04-01 07:20:00,133
2023-04-01 07:40:00,1354
2023-04-01 08:00:00,1808
2023-04-01 08:20:00,3649
2023-04-01 08:40:00,5062
2023-04-01 09:00:00,6652
2023-04-01 09:20:00,6867
2023-04-01 09:40:00,5280
2023-04-01 10:00:00,5740
2023-04-01 10:20:00,8644
2023-04-01 10:40:00,11676
2023-04-01 11:00:00,11287
2023-04-01 11:20:00,11056
2023-04-01 11:40:00,13681
2023-04-01 12:00:00,14528
2023-04-01 12:20:00,14242
2023-04-01 12:40:00,12463
2023-04-01 13:00:00,11023
2023-04-01 13:20:00,10427
2023-04-01 13:40:00,11460
2023-04-01 14:00:00,14198
2023-04-01 14:20:00,10473
2023-04-01 14:40:00,11386
2023-04-01 15:00:00,9435
2023-04-01 15:20:00,7089
2023-04-01 15:40:00,6624
2023-04-01 16:00:00,10074
2023-04-01 16:20:00,6144
2023-04-01 16:40:00,7960
2023-04-01 17:00:00,6814
2023-04-01 17:20:00,9558
2023-04-01 17:40:00,5701
2023-04-01 18:00:00,4052
2023-04-01 18:20:00,2977
2023-04-01 18:40:00,2035
2023-04-01 19:00:00,786
2023-04-01 19:20:00,1105
2023-04-01 19:40:00,166
2023-04-01 20:00:00,0
2023-04-01 20:20:00,0
2023-04-01 20:40:00,0
2023-04-01 21:00:00,0
2023-04-01 21:20:00,0
2023-04-01 21:40:00,0
2023-04-01 22:00:00,0
2023-04-01 22:20:00,0
2023-04-01 22:40:00,0
2023-04-01 23:00:00,0
2023-04-01 23:20:00,0
2023-04-01 23:40:00,0
2023-04-02 00:00:00,0
2023-04-02 00:20:00,0
2023-04-02 00:40:00,0
2023-04-02 01:00:00,0
2023-04-02 01:20:00,0
2023-04-02 01:40:00,0
2023-04-02 02:00:00,0
2023-04-02 02:20:00,0
2023-04-02 02:40:00,0
2023-04-02 03:00:00,0
2023-04-02 03:20:00,0
2023-04-02 03:40:00,0
2023-04-02 04:00:00,0
2023-04-02 04:20:00,0
2023-04-02 04:40:00,0
2023-04-02 05:00:00,0
2023-04-02 05:20:00,0
2023-04-02 05:40:00,0
2023-04-02 06:00:00,0
2023-04-02 06:20:00,0
2023-04-02 06:40:00,0
2023-04-02 07:00:00,0
2023-04-02 07:20:00,0
2023-04-02 07:40:00,634
2023-04-02 08:00:00,1186
2023-04-02 08:20:00,1543
2023-04-02 08:40:00,1723
2023-04-02 09:00:00,2905
2023-04-02 09:20:00,3865
2023-04-02 09:40:00,5121
2023-04-02 10:00:00,6306
2023-04-02 10:20:00,5173
2023-04-02 10:40:00,9269
2023-04-02 11:00:00,14520
2023-04-02 11:20:00,23512
2023-04-02 11:40:00,30493
2023-04-02 12:00:00,31445
2023-04-02 12:20:00,19906
2023-04-02 12:40:00,11645
2023-04-02 13:00:00,11986
2023-04-02 13:20:00,13552
2023-04-02 13:40:00,10893
2023-04-02 14:00:00,14995
2023-04-02 14:20:00,25125
2023-04-02 14:40:00,3642
2023-04-02 15:00:00,8249
2023-04-02 15:20:00,8224
2023-04-02 15:40:00,5903
2023-04-02 16:00:00,5153
2023-04-02 16:20:00,6060
2023-04-02 16:40:00,5553
2023-04-02 17:00:00,3243
2023-04-02 17:20:00,3412
2023-04-02 17:40:00,2211
2023-04-02 18:00:00,2335
2023-04-02 18:20:00,1397
2023-04-02 18:40:00,569
2023-04-02 19:00:00,40.4
2023-04-02 19:20:00,0
2023-04-02 19:40:00,0
2023-04-02 20:00:00,0
2023-04-02 20:20:00,0
2023-04-02 20:40:00,0
2023-04-02 21:00:00,0
2023-04-02 21:20:00,0
2023-04-02 21:40:00,0
2023-04-02 22:00:00,0
2023-04-02 22:20:00,0
2023-04-02 22:40:00,0
2023-04-02 23:00:00,0
2023-04-02 23:20:00,0
2023-04-02 23:40:00,0
2023-04-03 00:00:00,0
2023-04-03 00:20:00,0
2023-04-03 00:40:00,0
2023-04-03 01:00:00,0
2023-04-03 01:20:00,0
2023-04-03 01:40:00,0
2023-04-03 02:00:00,0
2023-04-03 02:20:00,0
2023-04-03 02:40:00,0
2023-04-03 03:00:00,0
2023-04-03 03:20:00,0
2023-04-03 03:40:00,0
2023-04-03 04:00:00,0
2023-04-03 04:20:00,0
2023-04-03 04:40:00,0
2023-04-03 05:00:00,0
2023-04-03 05:20:00,0
2023-04-03 05:40:00,0
2023-04-03 06:00:00,0
2023-04-03 06:20:00,0
2023-04-03 06:40:00,0
2023-04-03 07:00:00,128
2023-04-03 07:20:00,1113
2023-04-03 07:40:00,2368
2023-04-03 08:00:00,4283
2023-04-03 08:20:00,6431
2023-04-03 08:40:00,8108
2023-04-03 09:00:00,11161
2023-04-03 09:20:00,17773
2023-04-03 09:40:00,21669
2023-04-03 10:00:00,23095
2023-04-03 10:20:00,23428
2023-04-03 10:40:00,28497
2023-04-03 11:00:00,27304
2023-04-03 11:20:00,13705
2023-04-03 11:40:00,12355
2023-04-03 12:00:00,14641
2023-04-03 12:20:00,16548
2023-04-03 12:40:00,17920
2023-04-03 13:00:00,19059
2023-04-03 13:20:00,16992
2023-04-03 13:40:00,18115
2023-04-03 14:00:00,15122
2023-04-03 14:20:00,17574
2023-04-03 14:40:00,15188
2023-04-03 15:00:00,16341
2023-04-03 15:20:00,15180
2023-04-03 15:40:00,12998
2023-04-03 16:00:00,13813
2023-04-03 16:20:00,11746
2023-04-03 16:40:00,22503
2023-04-03 17:00:00,21190
2023-04-03 17:20:00,17240
2023-04-03 17:40:00,13042
2023-04-03 18:00:00,11521
2023-04-03 18:20:00,8821
2023-04-03 18:40:00,6165
2023-04-03 19:00:00,3497
2023-04-03 19:20:00,1338
2023-04-03 19:40:00,208
2023-04-03 20:00:00,0
2023-04-03 20:20:00,0
2023-04-03 20:40:00,0
2023-04-03 21:00:00,0
2023-04-03 21:20:00,0
2023-04-03 21:40:00,0
2023-04-03 22:00:00,0
2023-04-03 22:20:00,0
2023-04-03 22:40:00,0
2023-04-03 23:00:00,0
2023-04-03 23:20:00,0
2023-04-03 23:40:00,0
2023-04-04 00:00:00,0
2023-04-04 00:20:00,0
2023-04-04 00:40:00,0
2023-04-04 01:00:00,0
2023-04-04 01:20:00,0
2023-04-04 01:40:00,0
2023-04-04 02:00:00,0
2023-04-04 02:20:00,0
2023-04-04 02:40:00,0
2023-04-04 03:00:00,0
2023-04-04 03:20:00,0
2023-04-04 03:40:00,0
2023-04-04 04:00:00,0
2023-04-04 04:20:00,0
2023-04-04 04:40:00,0
2023-04-04 05:00:00,0
2023-04-04 05:20:00,0
2023-04-04 05:40:00,0
2023-04-04 06:00:00,0
2023-04-04 06:20:00,0
2023-04-04 06:40:00,0
2023-04-04 07:00:00,95.4
2023-04-04 07:20:00,1284
2023-04-04 07:40:00,2644
2023-04-04 08:00:00,4561
2023-04-04 08:20:00,7003
2023-04-04 08:40:00,10439
2023-04-04 09:00:00,14613
2023-04-04 09:20:00,18675
2023-04-04 09:40:00,22311
2023-04-04 10:00:00,26092
2023-04-04 10:20:00,27746
2023-04-04 10:40:00,32746
2023-04-04 11:00:00,34982
2023-04-04 11:20:00,36999
2023-04-04 11:40:00,38534
2023-04-04 12:00:00,40301
2023-04-04 12:20:00,41339
2023-04-04 12:40:00,41955
2023-04-04 13:00:00,41285
2023-04-04 13:20:00,42219
2023-04-04 13:40:00,42286
2023-04-04 14:00:00,41220
2023-04-04 14:20:00,40268
2023-04-04 14:40:00,38937
2023-04-04 15:00:00,37090
2023-04-04 15:20:00,35574
2023-04-04 15:40:00,33263
2023-04-04 16:00:00,30903
2023-04-04 16:20:00,28139
2023-04-04 16:40:00,24832
2023-04-04 17:00:00,20743
2023-04-04 17:20:00,17883
2023-04-04 17:40:00,14670
2023-04-04 18:00:00,12608
2023-04-04 18:20:00,10408
2023-04-04 18:40:00,8009
2023-04-04 19:00:00,4349
2023-04-04 19:20:00,1745
2023-04-04 19:40:00,414
2023-04-04 20:00:00,0
2023-04-04 20:20:00,0
2023-04-04 20:40:00,0
2023-04-04 21:00:00,0
2023-04-04 21:20:00,0
2023-04-04 21:40:00,0
2023-04-04 22:00:00,0
2023-04-04 22:20:00,0
2023-04-04 22:40:00,0
2023-04-04 23:00:00,0
2023-04-04 23:20:00,0
2023-04-04 23:40:00,0
2023-04-05 00:00:00,0
2023-04-05 00:20:00,0
2023-04-05 00:40:00,0
2023-04-05 01:00:00,0
2023-04-05 01:20:00,0
2023-04-05 01:40:00,0
2023-04-05 02:00:00,0
2023-04-05 02:20:00,0
2023-04-05 02:40:00,0
2023-04-05 03:00:00,0
2023-04-05 03:20:00,0
2023-04-05 03:40:00,0
2023-04-05 04:00:00,0
2023-04-05 04:20:00,0
2023-04-05 04:40:00,0
2023-04-05 05:00:00,0
2023-04-05 05:20:00,0
2023-04-05 05:40:00,0
2023-04-05 06:00:00,0
2023-04-05 06:20:00,0
2023-04-05 06:40:00,0
2023-04-05 07:00:00,41.6
2023-04-05 07:20:00,1417
2023-04-05 07:40:00,3008
2023-04-05 08:00:00,4995
2023-04-05 08:20:00,7240
2023-04-05 08:40:00,10324
2023-04-05 09:00:00,14332
2023-04-05 09:20:00,18209
2023-04-05 09:40:00,21961
2023-04-05 10:00:00,25121
2023-04-05 10:20:00,27686
2023-04-05 10:40:00,32055
2023-04-05 11:00:00,34110
2023-04-05 11:20:00,36105
2023-04-05 11:40:00,37691
2023-04-05 12:00:00,38749
2023-04-05 12:20:00,39899
2023-04-05 12:40:00,40384
2023-04-05 13:00:00,40893
2023-04-05 13:20:00,41178
2023-04-05 13:40:00,40866
2023-04-05 14:00:00,40253
2023-04-05 14:20:00,39039
2023-04-05 14:40:00,37673
2023-04-05 15:00:00,36044
2023-04-05 15:20:00,34502
2023-04-05 15:40:00,32832
2023-04-05 16:00:00,30615
2023-04-05 16:20:00,28027
2023-04-05 16:40:00,24653
2023-04-05 17:00:00,20739
2023-04-05 17:20:00,17763
2023-04-05 17:40:00,14934
2023-04-05 18:00:00,11956
2023-04-05 18:20:00,8721
2023-04-05 18:40:00,5935
2023-04-05 19:00:00,3432
2023-04-05 19:20:00,1379
2023-04-05 19:40:00,198
2023-04-05 20:00:00,0
2023-04-05 20:20:00,0
2023-04-05 20:40:00,0
2023-04-05 21:00:00,0
2023-04-05 21:20:00,0
2023-04-05 21:40:00,0
2023-04-05 22:00:00,0
2023-04-05 22:20:00,0
2023-04-05 22:40:00,0
2023-04-05 23:00:00,0
2023-04-05 23:20:00,0
2023-04-05 23:40:00,0
2023-04-06 00:00:00,0
2023-04-06 00:20:00,0
2023-04-06 00:40:00,0
2023-04-06 01:00:00,0
2023-04-06 01:20:00,0
2023-04-06 01:40:00,0
2023-04-06 02:00:00,0
2023-04-06 02:20:00,0
2023-04-06 02:40:00,0
2023-04-06 03:00:00,0
2023-04-06 03:20:00,0
2023-04-06 03:40:00,0
2023-04-06 04:00:00,0
2023-04-06 04:20:00,0
2023-04-06 04:40:00,0
2023-04-06 05:00:00,0
2023-04-06 05:20:00,0
2023-04-06 05:40:00,0
2023-04-06 06:00:00,0
2023-04-06 06:20:00,0
2023-04-06 06:40:00,0
2023-04-06 07:00:00,574
2023-04-06 07:20:00,1945
2023-04-06 07:40:00,3397
2023-04-06 08:00:00,5571
2023-04-06 08:20:00,7862
2023-04-06 08:40:00,10859
2023-04-06 09:00:00,14620
2023-04-06 09:20:00,18144
2023-04-06 09:40:00,21231
2023-04-06 10:00:00,25071
2023-04-06 10:20:00,27921
2023-04-06 10:40:00,31122
2023-04-06 11:00:00,32554
2023-04-06 11:20:00,35684
2023-04-06 11:40:00,37652
2023-04-06 12:00:00,37997
2023-04-06 12:20:00,37111
2023-04-06 12:40:00,40326
2023-04-06 13:00:00,40071
2023-04-06 13:20:00,39255
2023-04-06 13:40:00,35554
2023-04-06 14:00:00,29440
2023-04-06 14:20:00,33217
2023-04-06 14:40:00,30433
2023-04-06 15:00:00,28177
2023-04-06 15:20:00,23305
2023-04-06 15:40:00,21731
2023-04-06 16:00:00,21818
2023-04-06 16:20:00,20489
2023-04-06 16:40:00,15825
2023-04-06 17:00:00,13691
2023-04-06 17:20:00,11131
2023-04-06 17:40:00,9229
2023-04-06 18:00:00,5981
2023-04-06 18:20:00,4315
2023-04-06 18:40:00,3122
2023-04-06 19:00:00,2422
2023-04-06 19:20:00,1118
2023-04-06 19:40:00,128
2023-04-06 20:00:00,0
2023-04-06 20:20:00,0
2023-04-06 20:40:00,0
2023-04-06 21:00:00,0
2023-04-06 21:20:00,0
2023-04-06 21:40:00,0
2023-04-06 22:00:00,0
2023-04-06 22:20:00,0
2023-04-06 22:40:00,0
